,semantic,correct_relationships,model,CF,dataset
0,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
1,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
2,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
3,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
4,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
5,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
6,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
7,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
8,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
9,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
10,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
11,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
12,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
13,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
14,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
15,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
16,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
17,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
18,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
19,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
20,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
21,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
22,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
23,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
24,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
25,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
26,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
27,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
28,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
29,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
30,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
31,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
32,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
33,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
34,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
35,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
36,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
37,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
38,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
39,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
40,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
41,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
42,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
43,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
44,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
45,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
46,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
47,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
48,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
49,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
50,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
51,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
52,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
53,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
54,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
55,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
56,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
57,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
58,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
59,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
60,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
61,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
62,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
63,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
64,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
65,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
66,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
67,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
68,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
69,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
70,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
71,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
72,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
73,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
74,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
75,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
76,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
77,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
78,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
79,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
80,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
81,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
82,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
83,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
84,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
85,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
86,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
87,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
88,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
89,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
90,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
91,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
92,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
93,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
94,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
95,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
96,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
97,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
98,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
99,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
100,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
101,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
102,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
103,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
104,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
105,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
106,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
107,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
108,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
109,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
110,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
111,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
112,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
113,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
114,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
115,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
116,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
117,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
118,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
119,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
120,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
121,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
122,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
123,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
124,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
125,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
126,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
127,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
128,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
129,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
130,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
131,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
132,1,0.3333333333333333,linear0,Cruds,sanity-3-lin
